generation,leftchild,rightchild,abstime,betainit,betashift
1225000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000357224,-0.0265052
1230000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000307871,0.0218502
1235000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000207329,-0.00280267
1240000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000146612,0.0688717
1245000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000210415,0.0416215
1250000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000238246,0.00769781
1255000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000241209,0.00802478
1260000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000191358,0.00571416
1265000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000124301,0.071796
1270000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00016822,0.0283101
1275000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000249378,0.00524346
1280000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000203673,0.0486209
1285000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00013483,0.0499352
1290000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000274875,0.028769
1295000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000143209,0.0994537
1300000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000172322,-0.00795457
1305000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000120449,0.0324482
1310000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000184446,0.0209723
1315000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000247055,0.0276371
1320000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000170039,0.068857
1325000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000306592,-0.0294579
1330000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00108269,-0.0634955
1335000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00035831,-0.0175002
1340000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000451209,-0.0222866
1345000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000124957,0.0969161
1350000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00017135,0.0370192
1355000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000237812,-0.0217289
1360000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000266926,0.00157633
1365000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000207861,0.00847197
1370000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000198181,-0.0324106
1375000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000665351,-0.0585716
1380000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000379636,-0.0365958
1385000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000138469,0.0926479
1390000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000160759,0.0672713
1395000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000147291,0.0457041
1400000,Rhinecanthus_aculeatus,Melichthys_niger,0,6.77734e-05,0.0527541
1400000,Xanthichthys_ringens,NA,19.5613,1.25877,-0.00955136
1405000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000243712,0.0172849
1410000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00100426,-0.0756512
1415000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000152167,0.0285404
1415000,Canthidermis_maculata,Canthidermis_sufflamen,8.92599,0.00559468,0.00219167
1420000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000181696,0.0529944
1425000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000193111,0.0396934
1430000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000265389,0.0933875
1435000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000197254,-0.0206258
1440000,Rhinecanthus_aculeatus,Melichthys_niger,0,9.02794e-05,0.022823
1445000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000449923,-0.0280176
1450000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000228153,0.0612361
1455000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000186269,0.0815495
1460000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000516462,-0.0133284
1465000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000188137,-0.00948966
1470000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000344421,-0.0240975
1475000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000326499,-0.0188188
1480000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000273086,0.0364032
1485000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000286583,-0.00119283
1490000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000217326,-0.000872111
1495000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000268244,-0.0100945
1500000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000643903,-0.0157514
1505000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000422346,-0.0125231
1510000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000330343,0.00862124
1515000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000522051,-0.0410009
1520000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000469802,-0.0798032
1525000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000391974,-0.0207625
1530000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000574878,-0.0631419
1535000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000490146,-0.0542343
1540000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00034005,-0.0396533
1545000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000164526,0.0173356
1550000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000207797,0.0393783
1555000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00054847,-0.0352858
1560000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00135005,-0.0654248
1565000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000767719,-0.0402614
